<class 'DQN.dqn.DQN'>
<DQN.dqn.DQN object at 0x148a70f10>
<class 'numpy.float64'> -2.346076711506298 0.0
<class 'numpy.float64'> -1.9816614474423477 0.0
<class 'numpy.float64'> -2.90440046728736 0.0
<class 'numpy.float64'> -2.93087991502739 0.0
<class 'numpy.float64'> -1.8298128377572584 0.0
<class 'numpy.float64'> -5.596286300452266 0.0
<class 'numpy.float64'> -1.9675446372288252 0.0
<class 'numpy.float64'> -3.603922927058447 0.0
<class 'numpy.float64'> -4.12761209317594 0.0
<class 'numpy.float64'> -3.334346197766763 0.0
<class 'numpy.float64'> -2.6910947839058097 0.0
<class 'numpy.float64'> -3.3453975333587778 0.0
<class 'numpy.float64'> -4.387811505500536 0.0
<class 'numpy.float64'> -3.83706934612934 0.0
<class 'numpy.float64'> -3.269376642822833 0.0
<class 'numpy.float64'> -3.2791583025156386 0.0
<class 'numpy.float64'> -3.9539639275560035 0.0
<class 'numpy.float64'> -7.117430466496034 0.0
<class 'numpy.float64'> -3.3418492547884555 0.0
<class 'numpy.float64'> -3.7041768106974744 0.0
<class 'numpy.float64'> -4.367191391793597 0.0
<class 'numpy.float64'> -5.318435217840743 0.0
<class 'numpy.float64'> -5.798049947006034 0.0
<class 'numpy.float64'> -4.750295585946474 0.0
<class 'numpy.float64'> -5.522461922676598 0.0
<class 'numpy.float64'> 11.770125732939933 0.0
<class 'numpy.float64'> -38.31652571273358 0.0
<class 'numpy.float64'> -100.0 1.0
Total T: 19300 Episode Num: 208 Episode T: 83 Reward: -347.694
<class 'numpy.float64'> -1.6839220543331226 0.0
<class 'numpy.float64'> -0.9362790710113131 0.0
<class 'numpy.float64'> 0.09645677485593865 0.0
<class 'numpy.float64'> 0.13829040436633136 0.0
<class 'numpy.float64'> -0.8102656669541375 0.0
<class 'numpy.float64'> -0.8780120020110473 0.0
<class 'numpy.float64'> 0.8441633019141193 0.0
<class 'numpy.float64'> -0.9860972124070884 0.0
<class 'numpy.float64'> -2.3312292077106336 0.0
<class 'numpy.float64'> -0.4974788916665023 0.0
<class 'numpy.float64'> -2.2422972076147105 0.0
<class 'numpy.float64'> -2.6776114150508747 0.0
<class 'numpy.float64'> -2.5298894185633842 0.0
<class 'numpy.float64'> -1.056007647394199 0.0
<class 'numpy.float64'> -2.5917022575242457 0.0
<class 'numpy.float64'> 0.8872046171648094 0.0
<class 'numpy.float64'> -2.4368310558744666 0.0
<class 'numpy.float64'> -0.6952186362774444 0.0
<class 'numpy.float64'> -0.7497063883417059 0.0
<class 'numpy.float64'> -0.02846888447230639 0.0
<class 'numpy.float64'> -0.2701328948054879 0.0
<class 'numpy.float64'> -1.3706224949082753 0.0
<class 'numpy.float64'> -1.5378067312437793 0.0
<class 'numpy.float64'> -0.13534022924190367 0.0
<class 'numpy.float64'> -1.3894015981704684 0.0
<class 'numpy.float64'> -1.0006719444453438 0.0
<class 'numpy.float64'> -1.9493303867447185 0.0
<class 'numpy.float64'> -0.2194528592335405 0.0
<class 'numpy.float64'> 0.8331594848967085 0.0
<class 'numpy.float64'> -1.0331678838645928 0.0
<class 'numpy.float64'> -1.2565242459449053 0.0
<class 'numpy.float64'> -2.1327280032195106 0.0
<class 'numpy.float64'> 1.7542843956210674 0.0
<class 'numpy.float64'> -1.1923428278152244 0.0
<class 'numpy.float64'> -1.198168797485181 0.0
<class 'numpy.float64'> -2.381301188474508 0.0
<class 'numpy.float64'> -2.688581791034862 0.0
<class 'numpy.float64'> -2.686200273959996 0.0
<class 'numpy.float64'> -0.9798190974782119 0.0
<class 'numpy.float64'> 0.07545758750752612 0.0
<class 'numpy.float64'> -2.961991703065421 0.0
<class 'numpy.float64'> -1.939900836945185 0.0
<class 'numpy.float64'> -3.040245149157015 0.0
<class 'numpy.float64'> -1.3339949728994316 0.0
<class 'numpy.float64'> -1.9506711408065485 0.0
<class 'numpy.float64'> -3.1456161789983796 0.0
<class 'numpy.float64'> -3.3069168149656307 0.0
<class 'numpy.float64'> -1.443449408249818 0.0
<class 'numpy.float64'> -2.155716503786948 0.0
<class 'numpy.float64'> -1.688120471418631 0.0
<class 'numpy.float64'> 0.2734525585947381 0.0
<class 'numpy.float64'> -3.052238814644481 0.0
<class 'numpy.float64'> -2.3385875265992695 0.0
<class 'numpy.float64'> -3.2713485660629247 0.0
<class 'numpy.float64'> -3.3237110976636743 0.0
<class 'numpy.float64'> -3.7769170425384275 0.0
<class 'numpy.float64'> -3.9334675769307226 0.0
<class 'numpy.float64'> -4.210690085292156 0.0
<class 'numpy.float64'> -3.295063752869396 0.0
<class 'numpy.float64'> -4.190900401212946 0.0
<class 'numpy.float64'> -3.2598317633234046 0.0
<class 'numpy.float64'> -4.08886497832455 0.0
<class 'numpy.float64'> -2.3522286269105437 0.0
<class 'numpy.float64'> -2.3626512389909338 0.0
<class 'numpy.float64'> -2.3778081960393136 0.0
<class 'numpy.float64'> -3.199615960618928 0.0
<class 'numpy.float64'> -2.2867599047544034 0.0
<class 'numpy.float64'> -4.848856064939855 0.0
<class 'numpy.float64'> -2.039106850083924 0.0
<class 'numpy.float64'> -1.7745536405213602 0.0
<class 'numpy.float64'> -3.231356421188809 0.0
<class 'numpy.float64'> -5.119883550465135 0.0
<class 'numpy.float64'> -2.866173331947323 0.0
<class 'numpy.float64'> -2.9724517123341343 0.0
<class 'numpy.float64'> -4.026763371014499 0.0
<class 'numpy.float64'> -3.265497041057074 0.0
<class 'numpy.float64'> -4.404478841468602 0.0
<class 'numpy.float64'> -6.185977931583625 0.0
<class 'numpy.float64'> -3.9374369831365357 0.0
<class 'numpy.float64'> -3.0058747635986536 0.0
<class 'numpy.float64'> -4.888371943812927 0.0
<class 'numpy.float64'> 6.606926729134927 0.0
<class 'numpy.float64'> 25.560327955037422 0.0
<class 'numpy.float64'> -13.986351347794907 0.0
<class 'numpy.float64'> -15.682492329471188 0.0
<class 'numpy.float64'> -14.393132678443067 0.0
<class 'numpy.float64'> -14.851708055033809 0.0
<class 'numpy.float64'> -14.812725794829703 0.0
<class 'numpy.float64'> -24.896761926784166 0.0
<class 'numpy.float64'> -14.899271501392176 0.0
<class 'numpy.float64'> -14.74951560448659 0.0
<class 'numpy.float64'> -14.685803852385815 0.0
<class 'numpy.float64'> -14.901065732408169 0.0
<class 'numpy.float64'> -100.0 1.0
Total T: 19394 Episode Num: 209 Episode T: 94 Reward: -394.196
<class 'numpy.float64'> -2.3628955267747913 0.0
<class 'numpy.float64'> -1.1382477466366538 0.0
<class 'numpy.float64'> -1.3293981106470483 0.0
<class 'numpy.float64'> -1.346845126075067 0.0
<class 'numpy.float64'> 0.028429297832428813 0.0
<class 'numpy.float64'> -0.40308403046935726 0.0
<class 'numpy.float64'> -1.2506437620642998 0.0
<class 'numpy.float64'> -2.2429126359629934 0.0
<class 'numpy.float64'> -0.23850675417722186 0.0
<class 'numpy.float64'> -0.2281094995596959 0.0
<class 'numpy.float64'> -0.05755730401349865 0.0
<class 'numpy.float64'> -0.15208034137921686 0.0
<class 'numpy.float64'> -0.8478640123287846 0.0
<class 'numpy.float64'> -0.7440550123033518 0.0
<class 'numpy.float64'> -0.5679695862693166 0.0
<class 'numpy.float64'> 2.0931015970242415 0.0
<class 'numpy.float64'> -0.12829645361491088 0.0
<class 'numpy.float64'> -0.7263364419268612 0.0
<class 'numpy.float64'> 2.1140367895297176 0.0
<class 'numpy.float64'> 0.3395928739709689 0.0
<class 'numpy.float64'> -0.8001795417630717 0.0
<class 'numpy.float64'> 0.03448623957504651 0.0
<class 'numpy.float64'> 0.08386176292348752 0.0
<class 'numpy.float64'> 0.5706555493657401 0.0
<class 'numpy.float64'> -0.42735397661766683 0.0
<class 'numpy.float64'> -1.2950237297233673 0.0
<class 'numpy.float64'> -1.7086897879688638 0.0
<class 'numpy.float64'> -0.7423008378023326 0.0
<class 'numpy.float64'> -1.8804847038114179 0.0
<class 'numpy.float64'> 0.19829417255744033 0.0
<class 'numpy.float64'> 0.2182375650540689 0.0
<class 'numpy.float64'> 0.25656065838700326 0.0
<class 'numpy.float64'> -0.3637518253916596 0.0
<class 'numpy.float64'> 2.289609638951686 0.0
<class 'numpy.float64'> -0.4015689519418686 0.0
<class 'numpy.float64'> -0.39269969693182816 0.0
<class 'numpy.float64'> 2.9921182361756395 0.0
<class 'numpy.float64'> -1.3816354221515883 0.0
<class 'numpy.float64'> 1.0029961756262764 0.0
<class 'numpy.float64'> 0.42209456400772294 0.0
<class 'numpy.float64'> 0.44753072083003187 0.0
<class 'numpy.float64'> 2.747138219045394 0.0
<class 'numpy.float64'> 1.2038044193975679 0.0
<class 'numpy.float64'> -1.3111458695458669 0.0
<class 'numpy.float64'> -1.8186097693161105 0.0
<class 'numpy.float64'> -0.7905286690697721 0.0
<class 'numpy.float64'> -0.7912453264589772 0.0
<class 'numpy.float64'> 0.04803957426199304 0.0
<class 'numpy.float64'> 0.10042023454477203 0.0
<class 'numpy.float64'> 0.5972592020141303 0.0
<class 'numpy.float64'> 0.4872913119905047 0.0
<class 'numpy.float64'> -0.09402112507805782 0.0
<class 'numpy.float64'> -1.1472056949251896 0.0
<class 'numpy.float64'> 3.192736165628742 0.0
<class 'numpy.float64'> -0.44994197388172097 0.0
<class 'numpy.float64'> -0.47236459747398385 0.0
<class 'numpy.float64'> 2.064610084758397 0.0
<class 'numpy.float64'> -0.6267773082656731 0.0
<class 'numpy.float64'> 0.005550805971183764 0.0
<class 'numpy.float64'> -0.5546699840394353 0.0
<class 'numpy.float64'> -0.6039308967289116 0.0
<class 'numpy.float64'> 3.4119598979098784 0.0
<class 'numpy.float64'> -0.20990906229982784 0.0
<class 'numpy.float64'> -0.12498957310896117 0.0
<class 'numpy.float64'> -1.5172413553106014 0.0
<class 'numpy.float64'> 3.1526541654233826 0.0
<class 'numpy.float64'> -0.2211806548435493 0.0
<class 'numpy.float64'> -1.0149731125546282 0.0
<class 'numpy.float64'> 2.8584594197220783 0.0
<class 'numpy.float64'> 1.0953580758546877 0.0
<class 'numpy.float64'> -2.4230503523281457 0.0
<class 'numpy.float64'> -1.8078910475489636 0.0
<class 'numpy.float64'> -1.041003251750111 0.0
<class 'numpy.float64'> -1.8538699486529424 0.0
<class 'numpy.float64'> -2.9207586210257532 0.0
<class 'numpy.float64'> -3.1735796561578966 0.0
<class 'numpy.float64'> -1.9942192713415625 0.0
<class 'numpy.float64'> -1.8616658212792447 0.0
<class 'numpy.float64'> 6.53979504547229 0.0
<class 'numpy.float64'> 16.799989317281756 0.0
<class 'numpy.float64'> -100.0 1.0
Total T: 19475 Episode Num: 210 Episode T: 81 Reward: -94.587
<class 'numpy.float64'> -1.6840888669798346 0.0
<class 'numpy.float64'> -1.7542631183305843 0.0
<class 'numpy.float64'> -2.3868639931044684 0.0
<class 'numpy.float64'> -1.8750087383614016 0.0
<class 'numpy.float64'> -2.402130334260589 0.0
<class 'numpy.float64'> -2.550807065647773 0.0
<class 'numpy.float64'> -2.1250353047646513 0.0
<class 'numpy.float64'> 3.338402564069253 0.0
<class 'numpy.float64'> -2.6545736573019085 0.0
<class 'numpy.float64'> -2.719445686096036 0.0
<class 'numpy.float64'> -1.7013716942387294 0.0
<class 'numpy.float64'> -1.4409762158902015 0.0
<class 'numpy.float64'> -2.3414380753184774 0.0
<class 'numpy.float64'> 1.392082014493252 0.0
<class 'numpy.float64'> 1.713953310588704 0.0
<class 'numpy.float64'> 2.689944824669806 0.0
<class 'numpy.float64'> 2.728822872830176 0.0
<class 'numpy.float64'> -1.9552701058674415 0.0
<class 'numpy.float64'> -1.1538210802996491 0.0
<class 'numpy.float64'> 3.2998134807002772 0.0
<class 'numpy.float64'> -1.664648823552568 0.0
<class 'numpy.float64'> -2.4848183813542435 0.0
<class 'numpy.float64'> -2.490517777818438 0.0
<class 'numpy.float64'> -2.796620028303066 0.0
<class 'numpy.float64'> -2.805186148914031 0.0
<class 'numpy.float64'> -2.2357642426730706 0.0
<class 'numpy.float64'> -2.192141880230679 0.0
<class 'numpy.float64'> -0.9751328560812056 0.0
<class 'numpy.float64'> -1.5234226302914908 0.0
<class 'numpy.float64'> 0.4509053500286882 0.0
<class 'numpy.float64'> -1.231599926787793 0.0
<class 'numpy.float64'> -1.1017330513426475 0.0
<class 'numpy.float64'> -2.3014225055797213 0.0
<class 'numpy.float64'> 2.5644452781425686 0.0
<class 'numpy.float64'> -1.6839350296021394 0.0
<class 'numpy.float64'> -1.6387538800000243 0.0
<class 'numpy.float64'> -0.901057116301273 0.0
<class 'numpy.float64'> -0.7550173007733736 0.0
<class 'numpy.float64'> -1.896553528294503 0.0
<class 'numpy.float64'> -0.6508844432957221 0.0
<class 'numpy.float64'> 2.7576900282933083 0.0
<class 'numpy.float64'> -0.19799093619172822 0.0
<class 'numpy.float64'> -1.5015553143191755 0.0
<class 'numpy.float64'> -0.3798334123891596 0.0
<class 'numpy.float64'> -0.7206560931481931 0.0
<class 'numpy.float64'> -1.2274471423091018 0.0
<class 'numpy.float64'> 2.9965173076562452 0.0
<class 'numpy.float64'> -1.5925598163843506 0.0
<class 'numpy.float64'> -0.1719687184146028 0.0
<class 'numpy.float64'> -0.7061929374683587 0.0
<class 'numpy.float64'> -0.12319210533882938 0.0
<class 'numpy.float64'> 0.13014383562711032 0.0
<class 'numpy.float64'> -0.9912094195712189 0.0
<class 'numpy.float64'> -0.42633897328582293 0.0
<class 'numpy.float64'> -0.4012427670470231 0.0
<class 'numpy.float64'> 3.141065524704868 0.0
<class 'numpy.float64'> -1.1199265426672287 0.0
<class 'numpy.float64'> 0.019760283630405412 0.0
<class 'numpy.float64'> -1.2000506880262651 0.0
<class 'numpy.float64'> -1.3793210693688696 0.0
<class 'numpy.float64'> -1.5361999865671965 0.0
<class 'numpy.float64'> -0.4275485609617522 0.0
<class 'numpy.float64'> -0.30550079888683856 0.0
<class 'numpy.float64'> -0.25041072428623923 0.0
<class 'numpy.float64'> -0.9539340080347927 0.0
<class 'numpy.float64'> 1.988102699709384 0.0
<class 'numpy.float64'> 1.7298913428489129 0.0
<class 'numpy.float64'> 11.620085913102894 0.0
<class 'numpy.float64'> 2.2245014929935225 0.0
<class 'numpy.float64'> -100.0 1.0
Total T: 19545 Episode Num: 211 Episode T: 70 Reward: -130.901
<class 'numpy.float64'> 0.6230900459786153 0.0
<class 'numpy.float64'> 1.0909013662643474 0.0
<class 'numpy.float64'> 0.7170605496937412 0.0
<class 'numpy.float64'> -1.3245226735141842 0.0
<class 'numpy.float64'> -1.5623164478254978 0.0
<class 'numpy.float64'> 1.8592852294485465 0.0
<class 'numpy.float64'> -2.4723390869146042 0.0
<class 'numpy.float64'> -0.14364651118398683 0.0
<class 'numpy.float64'> -0.7619423190098462 0.0
<class 'numpy.float64'> -1.7317588649697757 0.0
<class 'numpy.float64'> -1.0799400011840419 0.0
<class 'numpy.float64'> -1.5032687780384606 0.0
<class 'numpy.float64'> -1.8448465552646098 0.0
<class 'numpy.float64'> -2.973088345960973 0.0
<class 'numpy.float64'> -3.4261127932949464 0.0
<class 'numpy.float64'> -2.6571059326703903 0.0
<class 'numpy.float64'> -1.8749918948777509 0.0
<class 'numpy.float64'> -1.7396670512680703 0.0
<class 'numpy.float64'> -3.124949252100548 0.0
<class 'numpy.float64'> -1.883107702791732 0.0
<class 'numpy.float64'> -2.412016087501911 0.0
<class 'numpy.float64'> -1.8537153194057214 0.0
<class 'numpy.float64'> -2.198779596426334 0.0
<class 'numpy.float64'> 0.8123144982328767 0.0
<class 'numpy.float64'> -1.7961990578697555 0.0
<class 'numpy.float64'> -2.025965108722744 0.0
<class 'numpy.float64'> -1.9777147097843226 0.0
<class 'numpy.float64'> -0.3114489251971008 0.0
<class 'numpy.float64'> 2.1762641587460907 0.0
<class 'numpy.float64'> -1.0953110141001037 0.0
<class 'numpy.float64'> -2.2854086811518344 0.0
<class 'numpy.float64'> -2.3713406903208623 0.0
<class 'numpy.float64'> -1.388185115335914 0.0
<class 'numpy.float64'> -1.0869289784504008 0.0
<class 'numpy.float64'> -1.383061739795295 0.0
<class 'numpy.float64'> -1.3312095878277717 0.0
<class 'numpy.float64'> 0.447899205033292 0.0
<class 'numpy.float64'> -1.7246107608374632 0.0
<class 'numpy.float64'> 2.274997072466971 0.0
<class 'numpy.float64'> -0.8073667650783978 0.0
<class 'numpy.float64'> 1.9751836109891314 0.0
<class 'numpy.float64'> -1.0984905988514129 0.0
<class 'numpy.float64'> -1.7459205895523542 0.0
<class 'numpy.float64'> -1.2115303739520868 0.0
<class 'numpy.float64'> -1.1604762298908042 0.0
<class 'numpy.float64'> -1.1086760305078371 0.0
<class 'numpy.float64'> 0.6761851431151171 0.0
<class 'numpy.float64'> -0.5126645845341773 0.0
<class 'numpy.float64'> -0.7822857921671584 0.0
<class 'numpy.float64'> -0.7291246553540418 0.0
<class 'numpy.float64'> -0.09863376039615332 0.0
<class 'numpy.float64'> -0.3893488643184355 0.0
<class 'numpy.float64'> 3.4385258720772187 0.0
<class 'numpy.float64'> -0.32083063960067193 0.0
<class 'numpy.float64'> 0.2676123942142976 0.0
<class 'numpy.float64'> -0.025405224954909045 0.0
<class 'numpy.float64'> -0.410418391139699 0.0
<class 'numpy.float64'> 0.47637928751496017 0.0
<class 'numpy.float64'> 4.983589853612796 0.0
<class 'numpy.float64'> -0.457093530754604 0.0
<class 'numpy.float64'> -0.039901364706480535 0.0
<class 'numpy.float64'> -0.47242899635071356 0.0
<class 'numpy.float64'> 0.3282761778248482 0.0
<class 'numpy.float64'> -0.3649945818781066 0.0
<class 'numpy.float64'> -0.03250432577681295 0.0
<class 'numpy.float64'> 0.018924973704514514 0.0
<class 'numpy.float64'> 0.06963348618776877 0.0
<class 'numpy.float64'> 0.5579202247054706 0.0
<class 'numpy.float64'> -0.0197077557495777 0.0
<class 'numpy.float64'> -0.2753726316794871 0.0
<class 'numpy.float64'> 3.398388274860662 0.0
<class 'numpy.float64'> 0.5683018237364774 0.0
<class 'numpy.float64'> 0.3643459248734189 0.0
<class 'numpy.float64'> 0.4002074321608404 0.0
<class 'numpy.float64'> 0.43123867624416334 0.0
<class 'numpy.float64'> -0.014396984273899988 0.0
<class 'numpy.float64'> 0.6526649665229354 0.0
<class 'numpy.float64'> 0.07273346390644633 0.0
<class 'numpy.float64'> 0.6921799389162129 0.0
<class 'numpy.float64'> 0.8071926066205901 0.0
<class 'numpy.float64'> 4.124400510354957 0.0
<class 'numpy.float64'> 3.071507254216397 0.0
<class 'numpy.float64'> -0.2819726514937304 0.0
<class 'numpy.float64'> 4.277835341443688 0.0
<class 'numpy.float64'> -1.1224331576053703 0.0
<class 'numpy.float64'> -1.7756581157861422 0.0
<class 'numpy.float64'> 8.443353838311596 0.0
<class 'numpy.float64'> 6.60584898922977 0.0
<class 'numpy.float64'> -100.0 1.0
Total T: 19634 Episode Num: 212 Episode T: 89 Reward: -113.899
<class 'numpy.float64'> -1.8363271582752418 0.0
<class 'numpy.float64'> -0.601664284398072 0.0
<class 'numpy.float64'> -0.254406251453247 0.0
<class 'numpy.float64'> 0.28036809092856285 0.0
<class 'numpy.float64'> -1.796742281566735 0.0
<class 'numpy.float64'> 1.2236476065388728 0.0
<class 'numpy.float64'> -0.048553995968176195 0.0
<class 'numpy.float64'> -1.0746390536323247 0.0
<class 'numpy.float64'> -0.5214133255403965 0.0
<class 'numpy.float64'> -1.0023270621354072 0.0
<class 'numpy.float64'> -2.1124104245809563 0.0
<class 'numpy.float64'> -2.5113568379246645 0.0
<class 'numpy.float64'> 2.50108385849897 0.0
<class 'numpy.float64'> -1.6561516407316503 0.0
<class 'numpy.float64'> -0.9467611334467836 0.0
<class 'numpy.float64'> -1.0437795143755 0.0
<class 'numpy.float64'> -1.6004240689007077 0.0
<class 'numpy.float64'> -2.2976407932486027 0.0
<class 'numpy.float64'> -1.095427394225054 0.0
<class 'numpy.float64'> -2.31454992228265 0.0
<class 'numpy.float64'> -2.466529494157753 0.0
<class 'numpy.float64'> -1.1875813551332601 0.0
<class 'numpy.float64'> -0.9689637368726653 0.0
<class 'numpy.float64'> 2.37321660133635 0.0
<class 'numpy.float64'> -1.6064273559307196 0.0
<class 'numpy.float64'> -2.0408973001842683 0.0
<class 'numpy.float64'> 3.574982543250383 0.0
<class 'numpy.float64'> -1.0898344378273623 0.0
<class 'numpy.float64'> -1.9965227155555556 0.0
<class 'numpy.float64'> -1.5527509894544949 0.0
<class 'numpy.float64'> -1.509661972264695 0.0
<class 'numpy.float64'> -1.4644577720555674 0.0
<class 'numpy.float64'> -0.8216859490643731 0.0
<class 'numpy.float64'> -1.157800988525878 0.0
<class 'numpy.float64'> -0.6161860657671798 0.0
<class 'numpy.float64'> -1.240863804043811 0.0
<class 'numpy.float64'> 2.991192327779072 0.0
<class 'numpy.float64'> 2.053008505888994 0.0
<class 'numpy.float64'> -0.5583375425638895 0.0
<class 'numpy.float64'> 3.2783862158032777 0.0
<class 'numpy.float64'> -0.2865481810079291 0.0
<class 'numpy.float64'> -0.07691780362392706 0.0
<class 'numpy.float64'> -0.23847869772774288 0.0
<class 'numpy.float64'> 4.245475455031806 0.0
<class 'numpy.float64'> -1.840717560300219 0.0
<class 'numpy.float64'> -1.6274650286260044 0.0
<class 'numpy.float64'> 2.4611830964566197 0.0
<class 'numpy.float64'> 2.310589820690649 0.0
<class 'numpy.float64'> 4.238337022375714 0.0
<class 'numpy.float64'> -1.9367037317378777 0.0
<class 'numpy.float64'> -1.6488223679130556 0.0
<class 'numpy.float64'> -1.6469711265162619 0.0
<class 'numpy.float64'> -1.3708130716598805 0.0
<class 'numpy.float64'> -1.1870377607888247 0.0
<class 'numpy.float64'> -0.9011707914139038 0.0
<class 'numpy.float64'> -0.8623511736586511 0.0
<class 'numpy.float64'> -0.5967044626190159 0.0
<class 'numpy.float64'> -0.6352963849567732 0.0
<class 'numpy.float64'> 3.996371504642025 0.0
<class 'numpy.float64'> -0.8052237333913002 0.0
<class 'numpy.float64'> -0.9090580185315105 0.0
<class 'numpy.float64'> 1.3718064075720349 0.0
<class 'numpy.float64'> -1.1031138779965477 0.0
<class 'numpy.float64'> -1.0291227001404468 0.0
<class 'numpy.float64'> 1.3248578739448476 0.0
<class 'numpy.float64'> 3.9873251236227363 0.0
<class 'numpy.float64'> -0.8770489335325635 0.0
<class 'numpy.float64'> -0.7110248504178276 0.0
<class 'numpy.float64'> -0.53398920358174 0.0
<class 'numpy.float64'> 3.371575142508914 0.0
<class 'numpy.float64'> -0.3878088779841551 0.0
<class 'numpy.float64'> -0.44103046202414364 0.0
<class 'numpy.float64'> -0.38742342312664735 0.0
<class 'numpy.float64'> -0.23393030151640914 0.0
<class 'numpy.float64'> -0.19279662612186144 0.0
<class 'numpy.float64'> 3.1545262722343184 0.0
<class 'numpy.float64'> -0.2815156550599329 0.0
<class 'numpy.float64'> -0.4965042354482694 0.0
<class 'numpy.float64'> 4.059420283372998 0.0
<class 'numpy.float64'> -0.6216282251906182 0.0
<class 'numpy.float64'> -0.5523567539169096 0.0
<class 'numpy.float64'> -0.4880676955334877 0.0
<class 'numpy.float64'> 4.535978328171336 0.0
<class 'numpy.float64'> -0.840439176985966 0.0
<class 'numpy.float64'> -0.6627160335106328 0.0
<class 'numpy.float64'> -0.6087053058923562 0.0
<class 'numpy.float64'> -0.7479974852210194 0.0
<class 'numpy.float64'> -0.8540447732941334 0.0
<class 'numpy.float64'> 3.5319878510625076 0.0
<class 'numpy.float64'> 17.993166803334617 0.0
<class 'numpy.float64'> 6.41882122479234 0.0
<class 'numpy.float64'> -100.0 1.0
Total T: 19726 Episode Num: 213 Episode T: 92 Reward: -86.337
<class 'numpy.float64'> 0.2122392496850989 0.0
<class 'numpy.float64'> -0.049464617253163395 0.0
<class 'numpy.float64'> -2.0747142343975598 0.0
<class 'numpy.float64'> -0.4472925864800448 0.0
<class 'numpy.float64'> -2.0860743803589785 0.0
<class 'numpy.float64'> -2.2350522705710305 0.0
<class 'numpy.float64'> 1.492344259269612 0.0
<class 'numpy.float64'> -0.6829974174012523 0.0
<class 'numpy.float64'> -0.5350450445961588 0.0
<class 'numpy.float64'> -2.0132017839323155 0.0
<class 'numpy.float64'> 1.202887926772928 0.0
<class 'numpy.float64'> -1.3112651270249955 0.0
<class 'numpy.float64'> -2.2624439880394775 0.0
<class 'numpy.float64'> -0.6753589554485291 0.0
<class 'numpy.float64'> -1.3154477466363232 0.0
<class 'numpy.float64'> 2.3024285720658044 0.0
<class 'numpy.float64'> -0.4493584581389587 0.0
<class 'numpy.float64'> -0.2978523469458014 0.0
<class 'numpy.float64'> -0.2804901294490765 0.0
<class 'numpy.float64'> -0.06833453754060656 0.0
<class 'numpy.float64'> -2.0020430928698545 0.0
<class 'numpy.float64'> -1.894717817556624 0.0
<class 'numpy.float64'> -2.286001334453998 0.0
<class 'numpy.float64'> -2.1223229104896846 0.0
<class 'numpy.float64'> -1.6948316080813288 0.0
<class 'numpy.float64'> -1.7238603019237633 0.0
<class 'numpy.float64'> -1.9884478146630613 0.0
<class 'numpy.float64'> 3.0010408673887072 0.0
<class 'numpy.float64'> -2.0364725643949555 0.0
<class 'numpy.float64'> -1.987905243007674 0.0
<class 'numpy.float64'> 0.5084272076857814 0.0
<class 'numpy.float64'> 4.255763102791161 0.0
<class 'numpy.float64'> 3.2177911434027466 0.0
<class 'numpy.float64'> 0.49093204038497334 0.0
<class 'numpy.float64'> -2.1404425658168407 0.0
<class 'numpy.float64'> -2.091248622258263 0.0
<class 'numpy.float64'> 4.595344661598898 0.0
<class 'numpy.float64'> 4.594255374975643 0.0
<class 'numpy.float64'> -2.0463431883404994 0.0
<class 'numpy.float64'> -2.0001359382678445 0.0
<class 'numpy.float64'> -2.2528346134143633 0.0
<class 'numpy.float64'> -2.3890715370713154 0.0
<class 'numpy.float64'> -2.1986099060232207 0.0
<class 'numpy.float64'> -2.0381773511988968 0.0
<class 'numpy.float64'> -2.226175006006058 0.0
<class 'numpy.float64'> -2.4133876252820117 0.0
<class 'numpy.float64'> -1.9996819306886369 0.0
<class 'numpy.float64'> 2.572283216807546 0.0
<class 'numpy.float64'> -1.92350002665185 0.0
<class 'numpy.float64'> -1.63838479538171 0.0
<class 'numpy.float64'> -1.9241559522919818 0.0
<class 'numpy.float64'> -1.4294714638203903 0.0
<class 'numpy.float64'> -1.4317827556735665 0.0
<class 'numpy.float64'> 4.992523234243277 0.0
<class 'numpy.float64'> -1.262061090338675 0.0
<class 'numpy.float64'> 2.45360281987372 0.0
<class 'numpy.float64'> -1.367387090312036 0.0
<class 'numpy.float64'> -1.314083630859784 0.0
<class 'numpy.float64'> -1.2614879403406576 0.0
<class 'numpy.float64'> 4.592394807286792 0.0
<class 'numpy.float64'> -0.9665699315870586 0.0
<class 'numpy.float64'> 2.7111174679474006 0.0
<class 'numpy.float64'> 1.803909578704986 0.0
<class 'numpy.float64'> -1.155787514950589 0.0
<class 'numpy.float64'> -0.8504453304869333 0.0
<class 'numpy.float64'> -0.9063627312854408 0.0
<class 'numpy.float64'> -0.8627359633151173 0.0
<class 'numpy.float64'> 5.2126428994094285 0.0
<class 'numpy.float64'> 2.30916497613988 0.0
<class 'numpy.float64'> 2.8715285520655245 0.0
<class 'numpy.float64'> 2.0339626745845694 0.0
<class 'numpy.float64'> 1.8780234213680955 0.0
<class 'numpy.float64'> -0.671301249713905 0.0
<class 'numpy.float64'> -1.7218639060193641 0.0
<class 'numpy.float64'> -0.716145252507913 0.0
<class 'numpy.float64'> -1.816172988177782 0.0
<class 'numpy.float64'> -1.3324575902406934 0.0
<class 'numpy.float64'> 1.787723733825129 0.0
<class 'numpy.float64'> 2.2713192589463747 0.0
<class 'numpy.float64'> -1.2754501774765277 0.0
<class 'numpy.float64'> -1.2769173052633664 0.0
<class 'numpy.float64'> 11.492447113876477 0.0
